tip	date	distance	residual
hCoV-19/Iceland/63/2020|EPI_ISL_417855|2020-03-07	2020.1803278688524	3.242488770943501E-4	1.1084491041516982E-6
hCoV-19/Sweden/20-08126/2020|EPI_ISL_454442|2020-03-09	2020.1857923497269	3.2324887709435005E-4	-4.953259131069445E-6
hCoV-19/Norway/2114/2020|EPI_ISL_420312|2020-03-18	2020.2103825136612	3.7024887709435005E-4	1.9269053811767794E-5
hCoV-19/Australia/VIC1559/2020|EPI_ISL_456482|2020-05-03	2020.3360655737704	5.232488770943507E-4	5.5849764408122046E-5
hCoV-19/Australia/VIC1581/2020|EPI_ISL_456500|2020-05-05	2020.3415300546449	5.752488770943507E-4	1.0278805617290089E-4
hCoV-19/Australia/VIC1659/2020|EPI_ISL_456560|2020-05-12	2020.360655737705	5.742488770943507E-4	8.407207735073717E-5
hCoV-19/Australia/VIC2018/2020|EPI_ISL_480660|2020-05-15	2020.3688524590164	5.722488770943507E-4	7.447951499834965E-5
hCoV-19/Australia/VIC2007/2020|EPI_ISL_521904|2020-05-08	2020.3497267759562	5.232488770943507E-4	4.3195493820735384E-5
hCoV-19/England/LIVE-AAD01/2020|EPI_ISL_540614|2020-07-31	2020.5792349726776	5.692488770943508E-4	-1.2339625204722728E-4
hCoV-19/Norway/4047/2020|EPI_ISL_635125|2020-10-02	2020.7513661202186	6.65248877094351E-4	-1.868400614480325E-4
hCoV-19/Germany/SH-ChVir9287/2020|EPI_ISL_729618|2020-10-03	2020.7540983606557	4.7224887709435026E-4	-3.8237091556564385E-4
hCoV-19/Germany/un-ChVir-D1912-5994/2020|EPI_ISL_753837|2020-09-29	2020.7431693989072	4.7224887709435026E-4	-3.7224749909586775E-4
hCoV-19/England/BIRM-5F7D0/2020|EPI_ISL_473333|2020-05-12	2020.360655737705	6.362488770943511E-4	1.460720773507376E-4
hCoV-19/Germany/HH-hpi-p1467/2020|EPI_ISL_775979|2020-03-11	2020.191256830601	3.402488770943501E-4	6.98503263415356E-6
hCoV-19/Bulgaria/23/2020|EPI_ISL_480303|2020-03-30	2020.2431693989072	3.7224887709435005E-4	-9.10119559800461E-6
hCoV-19/Denmark/ALAB-SSI-559/2020|EPI_ISL_436969|2020-03-29	2020.24043715847	3.7224887709435005E-4	-6.5703414806160955E-6
hCoV-19/Denmark/ALAB-HH31/2020|EPI_ISL_429289|2020-03-12	2020.1939890710382	3.7324887709435007E-4	3.745417851654299E-5
hCoV-19/Denmark/ALAB-SSI420A/2020|EPI_ISL_429519|2020-03-22	2020.22131147541	3.2624887709435007E-4	-3.485436265823034E-5
hCoV-19/Sweden/20-08684/2020|EPI_ISL_429131|2020-03-27	2020.2349726775956	3.2624887709435007E-4	-4.750863324539496E-5
hCoV-19/FaroeIslands/HFS-11/2020|EPI_ISL_526941|2020-03-14	2020.1994535519125	3.2624887709435007E-4	-1.4607529718234044E-5
hCoV-19/Denmark/DCGC-1142/2020|EPI_ISL_614644|2020-03-16	2020.204918032787	3.2624887709435007E-4	-1.9669237953455162E-5
hCoV-19/Denmark/ALAB-HH-168/2020|EPI_ISL_452038|2020-04-08	2020.2677595628415	3.7324887709435007E-4	-3.087888265516735E-5
hCoV-19/FaroeIslands/HFS-43/2020|EPI_ISL_526946|2020-03-16	2020.204918032787	3.7324887709435007E-4	2.7330762046544842E-5
hCoV-19/Denmark/ALAB-HH-240/2020|EPI_ISL_452080|2020-04-16	2020.2896174863388	5.692488770943508E-4	1.448742844050591E-4
hCoV-19/FaroeIslands/HFS-04/2020|EPI_ISL_526937|2020-03-12	2020.1939890710382	3.7524887709435007E-4	3.9454178516542984E-5
hCoV-19/FaroeIslands/HFS-10/2020|EPI_ISL_526940|2020-03-13	2020.1967213114754	4.222488770943502E-4	8.392332439915458E-5
hCoV-19/Denmark/ALAB-SSI-547/2020|EPI_ISL_436967|2020-03-26	2020.2322404371585	3.2624887709435007E-4	-4.497777912800644E-5
hCoV-19/Denmark/DCGC-1594/2020|EPI_ISL_618638|2020-04-13	2020.2814207650274	5.682488770943507E-4	1.5146684675744666E-4
hCoV-19/Denmark/ALAB-SSI-687/2020|EPI_ISL_444862|2020-03-27	2020.2349726775956	3.252488770943501E-4	-4.850863324539493E-5
hCoV-19/Denmark/ALAB-SSI-1230/2020|EPI_ISL_437637|2020-04-02	2020.2513661202186	4.212488770943502E-4	3.230624204960796E-5
hCoV-19/Denmark/ALAB-HH-169/2020|EPI_ISL_452039|2020-04-14	2020.2841530054645	5.652488770943508E-4	1.4593599263983614E-4
hCoV-19/Russia/CRIE170668/2020|EPI_ISL_610237|2020-03-31	2020.2459016393443	3.692488770943501E-4	-1.463204971539309E-5
hCoV-19/Denmark/ALAB-HH-244/2020|EPI_ISL_452082|2020-04-19	2020.2978142076502	3.7024887709435005E-4	-6.171827794732921E-5
hCoV-19/Netherlands/NA_697/2020|EPI_ISL_461132|2020-04-06	2020.2622950819673	3.712488770943501E-4	-2.7817174420390316E-5
hCoV-19/Germany/NW-MPP-16/2020|EPI_ISL_487404|2020-05-25	2020.396174863388	3.7024887709435005E-4	-1.528290261766464E-4
hCoV-19/Germany/NW-MPP-30/2020|EPI_ISL_487420|2020-06-15	2020.4535519125684	3.7024887709435005E-4	-2.0597696264358157E-4
hCoV-19/Germany/NW-UBI-32/2020|EPI_ISL_631286|2020-06-18	2020.4617486338798	3.7024887709435005E-4	-2.135695249957471E-4
hCoV-19/Germany/NW-UBI-44/2020|EPI_ISL_631298|2020-06-09	2020.4371584699454	3.7024887709435005E-4	-1.9079183793858435E-4
hCoV-19/Germany/NW-MPP-23/2020|EPI_ISL_487412|2020-06-05	2020.4262295081967	3.7024887709435005E-4	-1.806684214685862E-4
hCoV-19/Croatia/7R-S8new/2020|EPI_ISL_455567|2020-03-29	2020.24043715847	3.1824887709435004E-4	-6.057034148061611E-5
hCoV-19/SaintBarthelemy/IPG-7358/2020|EPI_ISL_613446|2020-02-28	2020.1584699453551	3.1824887709435004E-4	1.535528204392591E-5
hCoV-19/France/HDF-1986/2020|EPI_ISL_414634|2020-03-04	2020.172131147541	4.172488770943502E-4	1.0170101145631739E-4
hCoV-19/NewZealand/20VR3112/2020|EPI_ISL_579422|2020-05-08	2020.3497267759562	3.7024887709435005E-4	-1.098045061792653E-4
hCoV-19/Thailand/Bangkok-0047/2020|EPI_ISL_429183|2020-03-28	2020.2377049180327	2.7524887709435013E-4	-1.0103948736278341E-4
hCoV-19/Fujian/IM3520014T/2020|EPI_ISL_431782|2020-03-22	2020.22131147541	3.1924887709435E-4	-4.18543626582304E-5
hCoV-19/Latvia/039/2020|EPI_ISL_486422|2020-03-15	2020.2021857923498	3.682488770943501E-4	2.4861616164155442E-5
hCoV-19/Poland/PL_P27/2020|EPI_ISL_455440|2020-03-27	2020.2349726775956	3.2124887709435006E-4	-5.250863324539497E-5
hCoV-19/Poland/PL_P36/2020|EPI_ISL_455449|2020-03-15	2020.2021857923498	3.222488770943501E-4	-2.113838383584459E-5
hCoV-19/Austria/CeMM0096/2020|EPI_ISL_437957|2020-03-23	2020.224043715847	3.022488770943501E-4	-6.138521677561884E-5
hCoV-19/Austria/CeMM0931/2020|EPI_ISL_583783|2020-03-21	2020.2185792349726	4.162488770943502E-4	5.767649145938035E-5
hCoV-19/Austria/CeMM0947/2020|EPI_ISL_583799|2020-03-27	2020.2349726775956	3.692488770943501E-4	-4.5086332453949415E-6
hCoV-19/Austria/CeMM0986/2020|EPI_ISL_583830|2020-04-09	2020.2704918032787	4.202488770943502E-4	1.3590263227444247E-5
hCoV-19/Austria/CeMM0994/2020|EPI_ISL_583838|2020-04-12	2020.27868852459	4.202488770943502E-4	5.997700875056658E-6
hCoV-19/Austria/CeMM0993/2020|EPI_ISL_583837|2020-04-11	2020.275956284153	4.192488770943502E-4	7.528554992445203E-6
hCoV-19/Austria/CeMM1007/2020|EPI_ISL_583847|2020-05-02	2020.3333333333333	4.182488770943502E-4	-4.6619381474489986E-5
hCoV-19/Austria/CeMM1001/2020|EPI_ISL_583844|2020-04-15	2020.2868852459017	3.692488770943501E-4	-5.2594861477553076E-5
hCoV-19/Denmark/ALAB-HH01/2020|EPI_ISL_429262|2020-03-10	2020.188524590164	3.712488770943501E-4	4.051588675154207E-5
hCoV-19/Russia/SAR-RARI-1150/2020|EPI_ISL_678273|2020-04-13	2020.2814207650274	5.652488770943507E-4	1.484668467574466E-4
hCoV-19/Denmark/ALAB-SSI122/2020|EPI_ISL_429351|2020-03-08	2020.1830601092897	2.7624887709435015E-4	-4.9422405013680826E-5
hCoV-19/France/HDF-2601/2020|EPI_ISL_418239|2020-03-16	2020.204918032787	4.182488770943502E-4	7.233076204654496E-5
hCoV-19/Israel/2047364/2020|EPI_ISL_447393|2020-03-28	2020.2377049180327	3.682488770943501E-4	-8.039487362783426E-6
hCoV-19/Senegal/370/2020|EPI_ISL_420072|2020-03-18	2020.2103825136612	3.702488770943501E-4	1.9269053811767848E-5
hCoV-19/Israel/CVL-n-12003/2020|EPI_ISL_475009|2020-04-27	2020.3196721311476	4.192488770943502E-4	-3.2965110887325344E-5
hCoV-19/Latvia/146/2020|EPI_ISL_639643|2020-09-21	2020.72131147541	7.612488770943511E-4	-6.300066615609265E-5
hCoV-19/USA/MN-CDC-6298/2020|EPI_ISL_527696|2020-05-06	2020.344262295082	4.192488770943502E-4	-5.574279794448811E-5
hCoV-19/USA/MN-MDH-1148/2020|EPI_ISL_476733|2020-04-30	2020.327868852459	3.722488770943501E-4	-8.755767323971304E-5
hCoV-19/Denmark/ALAB-HH46/2020|EPI_ISL_429300|2020-03-13	2020.1967213114754	3.742488770943501E-4	3.59233243991545E-5
hCoV-19/Denmark/ALAB-SSI-761/2020|EPI_ISL_444892|2020-03-14	2020.1994535519125	3.742488770943501E-4	3.3392470281765985E-5
hCoV-19/Denmark/ALAB-SSI347/2020|EPI_ISL_429461|2020-03-23	2020.224043715847	4.7024887709435026E-4	1.0661478322438134E-4
hCoV-19/Denmark/ALAB-HH-194/2020|EPI_ISL_452057|2020-04-15	2020.2868852459017	3.742488770943501E-4	-4.759486147755306E-5
hCoV-19/Denmark/ALAB-SSI-767/2020|EPI_ISL_444895|2020-03-20	2020.2158469945355	4.7024887709435026E-4	1.1420734557676893E-4
hCoV-19/Denmark/ALAB-HH-153/2020|EPI_ISL_452028|2020-03-19	2020.2131147540983	3.7324887709435007E-4	1.9738199694379298E-5
hCoV-19/Denmark/ALAB-SSI-1096/2020|EPI_ISL_437633|2020-04-01	2020.2486338797814	4.692488770943503E-4	8.28370961672186E-5
hCoV-19/Denmark/ALAB-HH87/2020|EPI_ISL_429327|2020-03-15	2020.2021857923498	3.722488770943501E-4	2.886161616415543E-5
hCoV-19/Denmark/ALAB-HH-250/2020|EPI_ISL_452088|2020-04-25	2020.3142076502731	4.6824887709435027E-4	2.1096597347895828E-5
hCoV-19/Denmark/ALAB-SSI-1192/2020|EPI_ISL_437636|2020-03-31	2020.2459016393443	4.182488770943502E-4	3.436795028460702E-5
hCoV-19/Denmark/DCGC-1641/2020|EPI_ISL_619141|2020-04-06	2020.2622950819673	4.182488770943502E-4	1.9182825579609796E-5
hCoV-19/Denmark/ALAB-SSI-1386/2020|EPI_ISL_444852|2020-04-03	2020.2540983606557	3.692488770943501E-4	-2.2224612067780678E-5
hCoV-19/Mexico/BCN-ALSR-2452/2020|EPI_ISL_635484|2020-05-15	2020.3688524590164	4.162488770943502E-4	-8.152048500165089E-5
hCoV-19/NewZealand/20VR3068/2020|EPI_ISL_579407|2020-05-09	2020.3524590163934	3.1924887709435006E-4	-1.6333536029687585E-4
hCoV-19/USA/CA-CZB-1425/2020|EPI_ISL_468397|2020-03-20	2020.2158469945355	3.1924887709435006E-4	-3.679265442323127E-5
hCoV-19/USA/CO-CSU-C0363-2/2020|EPI_ISL_527403|2020-04-15	2020.2868852459017	3.182488770943501E-4	-1.0359486147755307E-4
hCoV-19/Australia/WA411/2020|EPI_ISL_672623|2020-05-25	2020.396174863388	5.222488770943508E-4	-8.290261766456374E-7
hCoV-19/Jordan/SEARCH-5487/2020|EPI_ISL_755145|2020-08-22	2020.639344262295	7.17248877094351E-4	-3.1075042631550725E-5
hCoV-19/SriLanka/cov3563/2020|EPI_ISL_668454|2020-11-02	2020.8360655737704	9.64248877094351E-4	3.3703460910259014E-5
hCoV-19/SriLanka/MIN01/2020|EPI_ISL_602564|2020-10-03	2020.7540983606557	8.692488770943511E-4	1.462908443435702E-5
hCoV-19/Tunisia/55006/2020|EPI_ISL_632310|2020-10-31	2020.8306010928961	8.142488770943511E-4	-1.1123483085474187E-4
hCoV-19/Tunisia/ADAGE-17872/2020|EPI_ISL_710537|2020-10-14	2020.7841530054645	0.0010472488770943511	1.6478968914219517E-4
hCoV-19/Sweden/20-52646/2020|EPI_ISL_560989|2020-08-07	2020.5983606557377	7.15248877094351E-4	4.887769130387169E-6
hCoV-19/USA/NMDOH-2020305745/2020|EPI_ISL_542045|2020-08-21	2020.636612021858	6.162488770943507E-4	-1.295441885141625E-4
hCoV-19/USA/NM-DOH-2020316601/2020|EPI_ISL_732722|2020-08-27	2020.6530054644809	5.672488770943507E-4	-1.9372931321893767E-4
hCoV-19/Ecuador/UEES-7493/2020|EPI_ISL_672005|2020	2020.8551912568305	8.14248877094351E-4	-1.340125179121268E-4
hCoV-19/Finland/12KS4D4/2020|EPI_ISL_756247|2020-06-12	2020.4453551912568	5.172488770943508E-4	-5.138440029097118E-5
hCoV-19/Finland/13KS15A3/2020|EPI_ISL_737211|2020-06-13	2020.448087431694	4.222488770943502E-4	-1.4891525440836032E-4
hCoV-19/Finland/21KS3H2/2020|EPI_ISL_757378|2020-06-21	2020.4699453551912	4.692488770943503E-4	-1.2216208734813446E-4
hCoV-19/Hungary/SRC-00067/2020|EPI_ISL_435404|2020-03-20	2020.2158469945355	3.1924887709435006E-4	-3.679265442323127E-5
hCoV-19/Bangladesh/CHRF-0015/2020|EPI_ISL_477128|2020-05-02	2020.3333333333333	4.312488770943502E-4	-3.3619381474489995E-5
hCoV-19/Sweden/20-08717/2020|EPI_ISL_430859|2020-04-02	2020.2513661202186	5.302488770943508E-4	1.4130624204960855E-4
hCoV-19/Sweden/20-51317/2020|EPI_ISL_455105|2020-05-07	2020.3469945355191	5.302488770943508E-4	5.272634793812396E-5
hCoV-19/Finland/2A71SVIIIA/2020|EPI_ISL_481652|2020-04-02	2020.2513661202186	4.3224887709435015E-4	4.3306242049607905E-5
hCoV-19/Finland/6May47S11/2020|EPI_ISL_481714|2020-05-06	2020.344262295082	5.792488770943509E-4	1.0425720205551258E-4
hCoV-19/Sweden/20-52049/2020|EPI_ISL_510869|2020-06-08	2020.4344262295083	8.222488770943514E-4	2.637390161788055E-4
hCoV-19/Finland/20A57S7/2020|EPI_ISL_481602|2020-04-20	2020.3005464480875	4.312488770943502E-4	-3.249132064939641E-6
hCoV-19/Thailand/Bangkok-CONI-0192/2020|EPI_ISL_498264|2020-03-22	2020.22131147541	3.332488770943501E-4	-2.785436265823033E-5
hCoV-19/Finland/5May13S12/2020|EPI_ISL_481694|2020-05-05	2020.3415300546449	6.24248877094351E-4	1.5178805617290121E-4
hCoV-19/Sweden/20-51703/2020|EPI_ISL_469070|2020-05-26	2020.3989071038252	6.25248877094351E-4	9.964011970596607E-5
hCoV-19/Sweden/20-52703/2020|EPI_ISL_623092|2020-06-03	2020.4207650273224	5.762488770943508E-4	3.039328676619161E-5
hCoV-19/Finland/16May68S11/2020|EPI_ISL_481571|2020-05-16	2020.3715846994535	4.7624887709435024E-4	-2.405133911903936E-5
hCoV-19/Sweden/20-22125/2020|EPI_ISL_582792|2020-05-04	2020.3387978142077	4.7624887709435024E-4	6.318910290510995E-6
hCoV-19/Finland/29A89S/2020|EPI_ISL_481638|2020-04-29	2020.3251366120219	4.7724887709435027E-4	1.9973180877897682E-5
hCoV-19/Sweden/20-51736/2020|EPI_ISL_510839|2020-05-19	2020.379781420765	5.762488770943508E-4	6.83560985283516E-5
hCoV-19/Sweden/20-52034/2020|EPI_ISL_548252|2020-06-14	2020.450819672131	4.7624887709435024E-4	-9.744610852574877E-5
hCoV-19/Sweden/20-52782/2020|EPI_ISL_654954|2020-08-29	2020.6584699453551	4.7624887709435024E-4	-2.897910214539372E-4
hCoV-19/Denmark/ALAB-SSI479/2020|EPI_ISL_429558|2020-03-25	2020.2295081967213	3.782488770943501E-4	9.55307498938209E-6
hCoV-19/Finland/4May27S4/2020|EPI_ISL_481677|2020-05-04	2020.3387978142077	3.7924887709435006E-4	-9.06810897094892E-5
hCoV-19/Sweden/20-08359/2020|EPI_ISL_475103|2020-03-24	2020.2267759562842	3.7924887709435006E-4	1.3083929106992619E-5
hCoV-19/Finland/6A973SIIC/2020|EPI_ISL_481713|2020-04-06	2020.2622950819673	3.8224887709435013E-4	-1.6817174420390266E-5
hCoV-19/Finland/10A30S10/2020|EPI_ISL_481523|2020-04-10	2020.2732240437158	3.8224887709435013E-4	-2.694059089016637E-5
hCoV-19/HongKong/HKU-200723-106/2020|EPI_ISL_498271|2020-05-15	2020.3688524590164	3.842488770943502E-4	-1.1352048500165091E-4
hCoV-19/Sweden/20-52116/2020|EPI_ISL_615095|2020-05-14	2020.3661202185792	3.842488770943502E-4	-1.109896308842624E-4
hCoV-19/Sweden/20-22296/2020|EPI_ISL_660393|2020-03-28	2020.2377049180327	3.8324887709435015E-4	6.960512637216613E-6
hCoV-19/Sweden/20-08832/2020|EPI_ISL_475123|2020-04-08	2020.2677595628415	3.8324887709435015E-4	-2.087888265516727E-5
hCoV-19/Sweden/20-50335/2020|EPI_ISL_475087|2020-03-13	2020.1967213114754	3.8324887709435015E-4	4.4923324399154555E-5
hCoV-19/Norway/2784/2020|EPI_ISL_493354|2020-06-23	2020.4754098360656	3.8324887709435015E-4	-2.1322379558335572E-4
hCoV-19/Norway/2836/2020|EPI_ISL_493389|2020-06-30	2020.4945355191257	4.8024887709435023E-4	-1.3393977440551933E-4
hCoV-19/Oman/205024076/2020|EPI_ISL_457707|2020-03-24	2020.2267759562842	3.8224887709435013E-4	1.6083929106992692E-5
hCoV-19/Sweden/20-51534/2020|EPI_ISL_510828|2020-05-17	2020.3743169398906	3.8224887709435013E-4	-1.2058219323665003E-4
hCoV-19/Sweden/20-52656/2020|EPI_ISL_660420|2020-06-02	2020.4180327868853	3.8224887709435013E-4	-1.6107585911642058E-4
hCoV-19/Finland/11A47S7/2020|EPI_ISL_481535|2020-04-11	2020.275956284153	3.802488770943501E-4	-3.147144500755493E-5
hCoV-19/Sweden/20-07156/2020|EPI_ISL_452234|2020-04-01	2020.2486338797814	3.812488770943501E-4	-5.162903832781583E-6
hCoV-19/Sweden/20-14087/2020|EPI_ISL_450826|2020-04-27	2020.3196721311476	3.812488770943501E-4	-7.096511088732545E-5
hCoV-19/Finland/8May21S18/2020|EPI_ISL_481721|2020-05-08	2020.3497267759562	3.7924887709435006E-4	-1.008045061792653E-4
hCoV-19/Finland/15MAY16S13/2020|EPI_ISL_481565|2020-05-15	2020.3688524590164	3.7924887709435006E-4	-1.1852048500165103E-4
hCoV-19/Finland/12A22SVI/2020|EPI_ISL_481538|2020-04-12	2020.27868852459	3.7924887709435006E-4	-3.500229912494347E-5
hCoV-19/Ireland/LK-NVRL-MPL24200/2020|EPI_ISL_767724|2020-06-12	2020.4453551912568	6.23248877094351E-4	5.461559970902901E-5
hCoV-19/Norway/2549/2020|EPI_ISL_471177|2020-05-04	2020.3387978142077	4.752488770943503E-4	5.318910290511025E-6
hCoV-19/SaudiArabia/KAUST-JEDDAH332/2020|EPI_ISL_512917|2020-04-15	2020.2868852459017	3.782488770943501E-4	-4.3594861477553074E-5
hCoV-19/BosniaandHerzegovina/ChVir7370/2020|EPI_ISL_462471|2020-03-28	2020.2377049180327	3.302488770943501E-4	-4.603948736278343E-5
hCoV-19/Finland/15A93S5/2020|EPI_ISL_481563|2020-04-15	2020.2868852459017	3.302488770943501E-4	-9.159486147755305E-5
hCoV-19/Sweden/20-08352/2020|EPI_ISL_450835|2020-03-19	2020.2131147540983	3.302488770943501E-4	-2.3261800305620663E-5
hCoV-19/Sweden/20-22289/2020|EPI_ISL_660387|2020-03-20	2020.2158469945355	3.302488770943501E-4	-2.5792654423231222E-5
hCoV-19/Finland/9A81S12/2020|EPI_ISL_481739|2020-04-09	2020.2704918032787	3.302488770943501E-4	-7.640973677255583E-5
hCoV-19/Sweden/20-23091/2020|EPI_ISL_648130|2020-10-08	2020.7677595628415	3.302488770943501E-4	-5.370251861530307E-4
hCoV-19/Sweden/20-22287/2020|EPI_ISL_660385|2020-03-18	2020.2103825136612	3.302488770943501E-4	-2.0730946188232148E-5
hCoV-19/Sweden/20-22308/2020|EPI_ISL_660402|2020-04-03	2020.2540983606557	3.302488770943501E-4	-6.122461206778065E-5
hCoV-19/Finland/22A45S8/2020|EPI_ISL_481616|2020-04-22	2020.3060109289618	3.302488770943501E-4	-1.0931084029993878E-4
hCoV-19/SaudiArabia/KAIMRC09/2020|EPI_ISL_507015|2020-03-14	2020.1994535519125	3.302488770943501E-4	-1.0607529718234E-5
hCoV-19/Sweden/20-07390/2020|EPI_ISL_434669|2020-04-15	2020.2868852459017	3.302488770943501E-4	-9.159486147755305E-5
hCoV-19/Finland/11May41S7/2020|EPI_ISL_481536|2020-05-11	2020.3579234972678	3.302488770943501E-4	-1.5739706853187487E-4
hCoV-19/Sweden/20-08387/2020|EPI_ISL_475099|2020-03-23	2020.224043715847	3.302488770943501E-4	-3.338521677561881E-5
hCoV-19/Finland/26A48S5/2020|EPI_ISL_481620|2020-04-26	2020.3169398907103	3.302488770943501E-4	-1.1943425676971489E-4
hCoV-19/Finland/3A56S9/2020|EPI_ISL_481668|2020-04-03	2020.2540983606557	4.272488770943502E-4	3.577538793221943E-5
hCoV-19/Sweden/20-07833/2020|EPI_ISL_450819|2020-04-24	2020.311475409836	3.802488770943501E-4	-6.437254853471585E-5
hCoV-19/Sweden/20-07672/2020|EPI_ISL_445239|2020-04-19	2020.2978142076502	4.272488770943502E-4	-4.7182779473290705E-6
hCoV-19/Finland/4A75S1/2020|EPI_ISL_481672|2020-04-04	2020.2568306010928	3.312488770943501E-4	-6.27554661851692E-5
hCoV-19/Sweden/20-51279/2020|EPI_ISL_510824|2020-05-06	2020.344262295082	4.272488770943502E-4	-4.774279794448813E-5
hCoV-19/Sweden/20-06909/2020|EPI_ISL_450811|2020-04-06	2020.2622950819673	4.272488770943502E-4	2.8182825579609798E-5
hCoV-19/Sweden/20-21491/2020|EPI_ISL_676524|2020-04-17	2020.292349726776	4.272488770943502E-4	3.434302876700033E-7
hCoV-19/Finland/17A85S10/2020|EPI_ISL_481589|2020-04-17	2020.292349726776	4.752488770943503E-4	4.8343430287670086E-5
hCoV-19/Germany/HH-hpi-p2459/2020|EPI_ISL_775921|2020-05-06	2020.344262295082	3.322488770943501E-4	-1.4274279794448822E-4
hCoV-19/Norway/2829/2020|EPI_ISL_493382|2020-06-29	2020.4918032786886	5.742488770943508E-4	-3.7408920288130266E-5
hCoV-19/Norway/CS-15/2020|EPI_ISL_666595|2020-06-10	2020.4398907103825	4.2824887709435016E-4	-1.3532269205597275E-4
hCoV-19/Norway/CS-18/2020|EPI_ISL_666598|2020-06-22	2020.4726775956285	5.252488770943508E-4	-6.869294146574453E-5
hCoV-19/Sweden/20-21496/2020|EPI_ISL_615078|2020-05-09	2020.3524590163934	5.222488770943508E-4	3.966463970312491E-5
hCoV-19/Sweden/20-21505/2020|EPI_ISL_623079|2020-06-22	2020.4726775956285	5.222488770943508E-4	-7.169294146574449E-5
hCoV-19/CostaRica/INC-0083/2020|EPI_ISL_527751|2020-07-06	2020.5109289617487	4.7424887709435025E-4	-1.5512489911051654E-4
hCoV-19/CostaRica/INC-0095/2020|EPI_ISL_682237|2020-07-03	2020.5027322404371	5.222488770943508E-4	-9.953233675790633E-5
hCoV-19/Finland/14A69S15/2020|EPI_ISL_481554|2020-04-14	2020.2841530054645	3.782488770943501E-4	-4.106400736016456E-5
hCoV-19/Norway/CS-29/2020|EPI_ISL_666610|2020-04-24	2020.311475409836	4.112488770943502E-4	-3.337254853471574E-5
hCoV-19/Sweden/20-51387/2020|EPI_ISL_455107|2020-05-12	2020.360655737705	5.732488770943508E-4	8.307207735073726E-5
hCoV-19/Sweden/20-08927/2020|EPI_ISL_534224|2020-07-12	2020.5273224043715	7.16248877094351E-4	7.168997618493106E-5
hCoV-19/Sweden/20-52075/2020|EPI_ISL_623089|2020-06-15	2020.4535519125684	7.16248877094351E-4	1.4002303735641936E-4
hCoV-19/Sweden/20-51900/2020|EPI_ISL_475533|2020-06-04	2020.4234972677596	4.242488770943502E-4	-1.2413756735119756E-4
hCoV-19/Denmark/ALAB-HH64/2020|EPI_ISL_429310|2020-03-17	2020.207650273224	6.202488770943508E-4	2.7179990792915707E-4
hCoV-19/SriLanka/CDR-KK230/2020|EPI_ISL_525489|2020-07-21	2020.551912568306	0.0012082488770943501	5.409122891275454E-4
hCoV-19/Sweden/20-51749/2020|EPI_ISL_560973|2020-05-20	2020.3825136612022	6.192488770943508E-4	1.0882524441096304E-4
hCoV-19/Sweden/20-07041/2020|EPI_ISL_450812|2020-04-05	2020.25956284153	3.772488770943501E-4	-1.9286320302557675E-5
hCoV-19/Sweden/20-07042/2020|EPI_ISL_434665|2020-04-04	2020.2568306010928	5.222488770943508E-4	1.2824453381483155E-4
hCoV-19/Finland/7May68S22/2020|EPI_ISL_481715|2020-05-07	2020.3469945355191	3.702488770943501E-4	-1.0727365206187673E-4
hCoV-19/Switzerland/BL-42253363/2020|EPI_ISL_581924|2020-05-02	2020.3333333333333	4.192488770943502E-4	-4.561938147448996E-5
hCoV-19/Switzerland/BS-42241303/2020|EPI_ISL_581917|2020-04-22	2020.3060109289618	4.202488770943502E-4	-1.931084029993871E-5
hCoV-19/Switzerland/BS-65242186/2020|EPI_ISL_581959|2020-04-27	2020.3196721311476	4.202488770943502E-4	-3.1965110887325373E-5
hCoV-19/Guadeloupe/IPG-7344/2020|EPI_ISL_613442|2020-03-26	2020.2322404371585	3.1924887709435006E-4	-5.197777912800645E-5
hCoV-19/Sweden/20-07691/2020|EPI_ISL_445240|2020-04-22	2020.3060109289618	8.08248877094351E-4	3.6868915970006215E-4
hCoV-19/Sweden/20-07928/2020|EPI_ISL_450824|2020-04-26	2020.3169398907103	8.08248877094351E-4	3.5856574323028605E-4
hCoV-19/Germany/BE-ChVir-W1694-8256/2020|EPI_ISL_753989|2020-07-29	2020.5737704918033	6.122488770943507E-4	-7.533454381222825E-5
hCoV-19/Germany/BE-ChVir-W1698-8200/2020|EPI_ISL_753993|2020-07-30	2020.5765027322404	6.122488770943507E-4	-7.786539792983881E-5
hCoV-19/Ireland/CO-NVRL-71IRL17107/2020|EPI_ISL_500593|2020-07-09	2020.51912568306	4.652488770943503E-4	-1.7171746146290407E-4
hCoV-19/USA/CA-CZB-2214/2020|EPI_ISL_513762|2020-05-28	2020.4043715846994	4.652488770943503E-4	-6.54215885288117E-5
hCoV-19/USA/CA-CZB-10251/2020|EPI_ISL_672272|2020-05-19	2020.379781420765	4.642488770943503E-4	-4.364390147164896E-5
hCoV-19/USA/CA-CZB-2168/2020|EPI_ISL_513718|2020-05-24	2020.3934426229507	5.142488770943507E-4	-6.29817205881312E-6
hCoV-19/Germany/HH-hpi-p2131/2020|EPI_ISL_776371|2020-03-21	2020.2185792349726	4.1324887709435023E-4	5.467649145938038E-5
hCoV-19/Austria/CeMM0617/2020|EPI_ISL_583616|2020-04-22	2020.3060109289618	2.7024887709435017E-4	-1.6931084029993873E-4
hCoV-19/CotedIvoire/BKE0622/2020|EPI_ISL_614377|2020-07-15	2020.535519125683	9.582488770943511E-4	3.0609741383232157E-4
